City	Edition	Sport	Discipline	Athlete	Gender	Event	Event_gender	Medal	Country
Berlin	1936	Aquatics	Swimming	MASTENBROEK, Hendrika	Women	4x100m freestyle relay	W	Gold	Netherlands
Berlin	1936	Aquatics	Swimming	SELBACH, Johanna Katarina	Women	4x100m freestyle relay	W	Gold	Netherlands
Berlin	1936	Aquatics	Swimming	WAGNER, Catharina (Tini) Willemina	Women	4x100m freestyle relay	W	Gold	Netherlands
Berlin	1936	Athletics	Athletics	OSENDARP, Martinus	Men	100m	M	Bronze	Netherlands
Berlin	1936	Athletics	Athletics	OSENDARP, Martinus	Men	200m	M	Bronze	Netherlands
Berlin	1936	Canoe / Kayak	Canoe / Kayak F	WIJDEKOP, Cornelis	Men	folding K-2 10000m	M	Bronze	Netherlands
Berlin	1936	Canoe / Kayak	Canoe / Kayak F	WIJDEKOP, Pieter	Men	folding K-2 10000m	M	Bronze	Netherlands
Berlin	1936	Canoe / Kayak	Canoe / Kayak F	KRAAIER, Jacobus	Men	K-1 1000m (kayak single)	M	Bronze	Netherlands
Berlin	1936	Canoe / Kayak	Canoe / Kayak F	TATES, Nicolaas	Men	K-2 1000m (kayak double)	M	Bronze	Netherlands
Berlin	1936	Canoe / Kayak	Canoe / Kayak F	VAN DER KROFT, Willem Frederik	Men	K-2 1000m (kayak double)	M	Bronze	Netherlands
Berlin	1936	Cycling	Cycling Track	VAN VLIET, Arie Gerrit	Men	1km time trial	M	Gold	Netherlands
Berlin	1936	Cycling	Cycling Track	LEENE, Bernardus Petrus	Men	2000m tandem	M	Silver	Netherlands
Berlin	1936	Cycling	Cycling Track	OOMS, Hendrik	Men	2000m tandem	M	Silver	Netherlands
Berlin	1936	Cycling	Cycling Track	VAN VLIET, Arie Gerrit	Men	Sprint indivual	M	Silver	Netherlands
Berlin	1936	Equestrian	Jumping	DE BRUINE, Jan Adrianus	Men	team	X	Silver	Netherlands
Berlin	1936	Equestrian	Jumping	GRETER, Johan Jacob	Men	team	X	Silver	Netherlands
Berlin	1936	Equestrian	Jumping	VAN SCHAIK, Henri Louis Marie	Men	team	X	Silver	Netherlands
Berlin	1936	Hockey	Hockey	DE LOOPER, Hendrik Christiaan	Men	hockey	M	Bronze	Netherlands
Berlin	1936	Hockey	Hockey	DE LOOPER, Jan	Men	hockey	M	Bronze	Netherlands
Berlin	1936	Hockey	Hockey	DE ROOS, Agathon	Men	hockey	M	Bronze	Netherlands
Berlin	1936	Hockey	Hockey	DE WAAL, Reindert Berend Jan	Men	hockey	M	Bronze	Netherlands
Berlin	1936	Hockey	Hockey	GUNNING, Pieter Adriaan	Men	hockey	M	Bronze	Netherlands
Berlin	1936	Hockey	Hockey	HEYBROEK, Carl Erich	Men	hockey	M	Bronze	Netherlands
Berlin	1936	Hockey	Hockey	SCHNITGER, Henri Carel Willem	Men	hockey	M	Bronze	Netherlands
Berlin	1936	Hockey	Hockey	SPARENBERG, Rene	Men	hockey	M	Bronze	Netherlands
Berlin	1936	Hockey	Hockey	VAN DEN BERG, Ernst Willem	Men	hockey	M	Bronze	Netherlands
Berlin	1936	Hockey	Hockey	VAN DER HAAR, Rudolf Jacob	Men	hockey	M	Bronze	Netherlands
Berlin	1936	Hockey	Hockey	VAN LIEROP, Antoine Robert Onslow	Men	hockey	M	Bronze	Netherlands
Berlin	1936	Hockey	Hockey	WESTERKAMP, Max	Men	hockey	M	Bronze	Netherlands
Berlin	1936	Sailing	Sailing	KAGCHELLAND, Daniel Marinus J.	Men	olympic class monotype	X	Gold	Netherlands
Berlin	1936	Sailing	Sailing	DE VRIES LENTSCH SR., Willem	Men	two-person keelboat open (Star)	X	Bronze	Netherlands
Berlin	1936	Sailing	Sailing	MAAS, Adriaan Lambertus Joseph	Men	two-person keelboat open (Star)	X	Bronze	Netherlands
London	1948	Aquatics	Swimming	LINSSEN-VAESSEN, Marie-Louise Jean	Women	100m freestyle	W	Bronze	Netherlands
London	1948	Aquatics	Swimming	VAN VLIET, Petronella (Nel)	Women	200m breaststroke	W	Gold	Netherlands
London	1948	Aquatics	Swimming	HEIJTING-SCHUHMACHER, Irma	Women	4x100m freestyle relay	W	Bronze	Netherlands
London	1948	Aquatics	Swimming	LINSSEN-VAESSEN, Marie-Louise Jean	Women	4x100m freestyle relay	W	Bronze	Netherlands
London	1948	Aquatics	Swimming	MARSMAN, Margot	Women	4x100m freestyle relay	W	Bronze	Netherlands
London	1948	Aquatics	Swimming	TERMEULEN, Johanna Maria	Women	4x100m freestyle relay	W	Bronze	Netherlands
London	1948	Aquatics	Water polo	BRAASEM, Cornelis	Men	water polo	M	Bronze	Netherlands
London	1948	Aquatics	Water polo	KEETELAAR, Hendrikus Zacharias	Men	water polo	M	Bronze	Netherlands
London	1948	Aquatics	Water polo	KOREVAAR, Cornelis (Nijs)	Men	water polo	M	Bronze	Netherlands
London	1948	Aquatics	Water polo	ROHNER, Johannes Jacobus	Men	water polo	M	Bronze	Netherlands
London	1948	Aquatics	Water polo	RUIMSCHOTEL, Albert Frits	Men	water polo	M	Bronze	Netherlands
London	1948	Aquatics	Water polo	SALOMONS, Pieter Johannes Alexander	Men	water polo	M	Bronze	Netherlands
London	1948	Aquatics	Water polo	SMOL, Frits	Men	water polo	M	Bronze	Netherlands
London	1948	Aquatics	Water polo	STAM, Hans	Men	water polo	M	Bronze	Netherlands
London	1948	Aquatics	Water polo	VAN FEGGELEN, Rudolh Fredrik Otto	Men	water polo	M	Bronze	Netherlands
London	1948	Athletics	Athletics	BLANKERS-KOEN, Fanny	Women	100m	W	Gold	Netherlands
London	1948	Athletics	Athletics	SLIJKHUIS, Willem	Men	1500m	M	Bronze	Netherlands
London	1948	Athletics	Athletics	BLANKERS-KOEN, Fanny	Women	200m	W	Gold	Netherlands
London	1948	Athletics	Athletics	BLANKERS-KOEN, Fanny	Women	4x100m relay	W	Gold	Netherlands
London	1948	Athletics	Athletics	STAD-DE JONG, Xenia	Women	4x100m relay	W	Gold	Netherlands
London	1948	Athletics	Athletics	VAN DER KADE-KOUDIJS, Gerda Johanna Marie	Women	4x100m relay	W	Gold	Netherlands
London	1948	Athletics	Athletics	WITZIERS-TIMMER, Jeannette Josephina Maria	Women	4x100m relay	W	Gold	Netherlands
London	1948	Athletics	Athletics	SLIJKHUIS, Willem	Men	5000m	M	Bronze	Netherlands
London	1948	Athletics	Athletics	BLANKERS-KOEN, Fanny	Women	80m hurdles	W	Gold	Netherlands
London	1948	Canoe / Kayak	Canoe / Kayak F	VAN DER ANKER-DOEDENS, Alida Geertruida	Women	K-1 500m (kayak single)	W	Silver	Netherlands
London	1948	Cycling	Cycling Road	VOORTING, Gerardus Petrus	Men	individual road race	M	Silver	Netherlands
London	1948	Hockey	Hockey	BOERSTRA, Andries Cornelis Dirk	Men	hockey	M	Bronze	Netherlands
London	1948	Hockey	Hockey	BOUWMAN, Hendricus Nicolaas	Men	hockey	M	Bronze	Netherlands
London	1948	Hockey	Hockey	BROMBERG, Pieter Marie Johan	Men	hockey	M	Bronze	Netherlands
London	1948	Hockey	Hockey	DERCKX, Henri Jean Joseph	Men	hockey	M	Bronze	Netherlands
London	1948	Hockey	Hockey	DRIJVER, Johan Frederik	Men	hockey	M	Bronze	Netherlands
London	1948	Hockey	Hockey	ESSER, Rius Theo	Men	hockey	M	Bronze	Netherlands
London	1948	Hockey	Hockey	KRUIZE, Jan Hendrik	Men	hockey	M	Bronze	Netherlands
London	1948	Hockey	Hockey	LANGHOUT, Jenne	Men	hockey	M	Bronze	Netherlands
London	1948	Hockey	Hockey	LOGGERE, Hermanus Pieter	Men	hockey	M	Bronze	Netherlands
London	1948	Hockey	Hockey	RICHTER, Antonius Maria	Men	hockey	M	Bronze	Netherlands
London	1948	Hockey	Hockey	TIEL, Edouard Herbert	Men	hockey	M	Bronze	Netherlands
London	1948	Hockey	Hockey	VAN HEEL, Willem	Men	hockey	M	Bronze	Netherlands
London	1948	Sailing	Sailing	DE JONG, Jacobus Hermanus Hendrik	Men	firefly class	X	Bronze	Netherlands
London	1948	Sailing	Sailing	MAAS, Adriaan Lambertus Joseph	Men	two-person keelboat open (Star)	X	Bronze	Netherlands
London	1948	Sailing	Sailing	STUTTERHEIM, Edward	Men	two-person keelboat open (Star)	X	Bronze	Netherlands
London	1948	Weightlifting	Weightlifting	CHARITE, Abraham	Men	+ 82.5kg, total (heavyweight)	M	Bronze	Netherlands
Helsinki	1952	Aquatics	Swimming	WIELEMA, Geertje	Women	100m backstroke	W	Silver	Netherlands
Helsinki	1952	Aquatics	Swimming	TERMEULEN, Johanna Maria	Women	100m freestyle	W	Silver	Netherlands
Helsinki	1952	Aquatics	Swimming	HEIJTING-SCHUHMACHER, Irma	Women	4x100m freestyle relay	W	Silver	Netherlands
Helsinki	1952	Aquatics	Swimming	LINSSEN-VAESSEN, Marie-Louise Jean	Women	4x100m freestyle relay	W	Silver	Netherlands
Helsinki	1952	Aquatics	Swimming	TERMEULEN, Johanna Maria	Women	4x100m freestyle relay	W	Silver	Netherlands
Helsinki	1952	Aquatics	Swimming	VAN VOORN, Cornelia (Koosje)	Women	4x100m freestyle relay	W	Silver	Netherlands
Helsinki	1952	Athletics	Athletics	BROUWER, Bertha	Women	200m	W	Silver	Netherlands
Helsinki	1952	Hockey	Hockey	ANCION, Julius Theodoor	Men	hockey	M	Silver	Netherlands
Helsinki	1952	Hockey	Hockey	BOERSTRA, Andries Cornelis Dirk	Men	hockey	M	Silver	Netherlands
Helsinki	1952	Hockey	Hockey	DERCKX, Henri Jean Joseph	Men	hockey	M	Silver	Netherlands
Helsinki	1952	Hockey	Hockey	DRIJVER, Johan Frederik	Men	hockey	M	Silver	Netherlands
Helsinki	1952	Hockey	Hockey	ESSER, Rius Theo	Men	hockey	M	Silver	Netherlands
Helsinki	1952	Hockey	Hockey	KRUIZE, Jan Hendrik	Men	hockey	M	Silver	Netherlands
Helsinki	1952	Hockey	Hockey	LOGGERE, Hermanus Pieter	Men	hockey	M	Silver	Netherlands
Helsinki	1952	Hockey	Hockey	MULDER, Laurentz Siebrand	Men	hockey	M	Silver	Netherlands
Helsinki	1952	Hockey	Hockey	TIEL, Edouard Herbert	Men	hockey	M	Silver	Netherlands
Helsinki	1952	Hockey	Hockey	VAN HEEL, Willem	Men	hockey	M	Silver	Netherlands
Helsinki	1952	Hockey	Hockey	WERY, Leonard Hugo	Men	hockey	M	Silver	Netherlands
Rome	1960	Aquatics	Swimming	HEEMSKERK, Marianne Yvonne	Women	100m butterfly	W	Silver	Netherlands
Rome	1960	Aquatics	Swimming	MENSONIDES, Wieger Emile	Men	200m breaststroke	M	Bronze	Netherlands
Rome	1960	Aquatics	Swimming	LAGERBERG, Catharina (Tineke)	Women	400m freestyle	W	Bronze	Netherlands
Tokyo	1964	Aquatics	Swimming	KOK, Aagje Ada	Women	100m butterfly	W	Silver	Netherlands
Tokyo	1964	Aquatics	Swimming	BEUMER, Catharina Johanna	Women	4x100m freestyle relay	W	Bronze	Netherlands
Tokyo	1964	Aquatics	Swimming	TERPSTRA, Erica Georgine	Women	4x100m freestyle relay	W	Bronze	Netherlands
Tokyo	1964	Aquatics	Swimming	VAN DER WILDT, Paulina	Women	4x100m freestyle relay	W	Bronze	Netherlands
Tokyo	1964	Aquatics	Swimming	VAN WEERDENBURG, Wilhelmina	Women	4x100m freestyle relay	W	Bronze	Netherlands
Tokyo	1964	Aquatics	Swimming	BIMOLT, Clena Geertje	Women	4x100m medley relay	W	Silver	Netherlands
Tokyo	1964	Aquatics	Swimming	KOK, Aagje Ada	Women	4x100m medley relay	W	Silver	Netherlands
Tokyo	1964	Aquatics	Swimming	TERPSTRA, Erica Georgine	Women	4x100m medley relay	W	Silver	Netherlands
Tokyo	1964	Aquatics	Swimming	WINKEL, Kornelia	Women	4x100m medley relay	W	Silver	Netherlands
Tokyo	1964	Canoe / Kayak	Canoe / Kayak F	GEURTS, Antonius Johannes	Men	K-2 1000m (kayak double)	M	Silver	Netherlands
Tokyo	1964	Canoe / Kayak	Canoe / Kayak F	HOEKSTRA, Paulus Joan	Men	K-2 1000m (kayak double)	M	Silver	Netherlands
Tokyo	1964	Cycling	Cycling Road	DOLMAN, Evert Gerardus	Men	team time trial	M	Gold	Netherlands
Tokyo	1964	Cycling	Cycling Road	KARSTENS, Gerben	Men	team time trial	M	Gold	Netherlands
Tokyo	1964	Cycling	Cycling Road	PIETERSE, Johannes Aloysius	Men	team time trial	M	Gold	Netherlands
Tokyo	1964	Cycling	Cycling Road	ZOET, Hubertus Balthazar	Men	team time trial	M	Gold	Netherlands
Tokyo	1964	Cycling	Cycling Track	CORNELISSE, Hendrik Jan Willem	Men	Team Pursuit (4000m)	M	Bronze	Netherlands
Tokyo	1964	Cycling	Cycling Track	KOEL, Gerard Hendrik	Men	Team Pursuit (4000m)	M	Bronze	Netherlands
Tokyo	1964	Cycling	Cycling Track	OUDKERK, Jacob	Men	Team Pursuit (4000m)	M	Bronze	Netherlands
Tokyo	1964	Cycling	Cycling Track	SCHUURING, Cornelis	Men	Team Pursuit (4000m)	M	Bronze	Netherlands
Tokyo	1964	Judo	Judo	GEESINK, Antonius Johannes	Men	open category	M	Gold	Netherlands
Tokyo	1964	Rowing	Rowing	BLAISSE, Steven Joseph	Men	coxless pair (2-)	M	Silver	Netherlands
Tokyo	1964	Rowing	Rowing	VEENEMANS, Ernest Willem	Men	coxless pair (2-)	M	Silver	Netherlands
Tokyo	1964	Rowing	Rowing	KLUMPERBEEK, Marius Pieter Louis	Men	four-oared shell with coxswain (4-)	M	Bronze	Netherlands
Tokyo	1964	Rowing	Rowing	MULLINK, Alex Gerhard	Men	four-oared shell with coxswain (4-)	M	Bronze	Netherlands
Tokyo	1964	Rowing	Rowing	VAN DE GRAAF, Robert	Men	four-oared shell with coxswain (4-)	M	Bronze	Netherlands
Tokyo	1964	Rowing	Rowing	VAN DE GRAAFF, Frederik Robbert	Men	four-oared shell with coxswain (4-)	M	Bronze	Netherlands
Tokyo	1964	Rowing	Rowing	VAN DE GRAAFF, Jan	Men	four-oared shell with coxswain (4-)	M	Bronze	Netherlands
Tokyo	1964	Rowing	Rowing	BOS, Jan Justus	Men	pair-oared shell with coxswain (2+)	M	Bronze	Netherlands
Tokyo	1964	Rowing	Rowing	HARTSUIKER, Frederik Klaas Jan	Men	pair-oared shell with coxswain (2+)	M	Bronze	Netherlands
Tokyo	1964	Rowing	Rowing	ROUWE, Herman Jan	Men	pair-oared shell with coxswain (2+)	M	Bronze	Netherlands
Mexico	1968	Aquatics	Swimming	KOK, Aagje Ada	Women	200m butterfly	W	Gold	Netherlands
Mexico	1968	Athletics	Athletics	GOMMERS, Maria Francisca P.	Women	800m	W	Bronze	Netherlands
Mexico	1968	Cycling	Cycling Road	DEN HERTOG, Fedor	Men	team time trial	M	Gold	Netherlands
Mexico	1968	Cycling	Cycling Road	KREKELS, Jan Jozef Alfons	Men	team time trial	M	Gold	Netherlands
Mexico	1968	Cycling	Cycling Road	PIJNEN, Rene Marinus	Men	team time trial	M	Gold	Netherlands
Mexico	1968	Cycling	Cycling Road	ZOETEMELK, Hendrik G. Jozef	Men	team time trial	M	Gold	Netherlands
Mexico	1968	Cycling	Cycling Track	JANSEN, Johannes Hendrikus	Men	2000m tandem	M	Silver	Netherlands
Mexico	1968	Cycling	Cycling Track	LOEVESIJN, Leijn	Men	2000m tandem	M	Silver	Netherlands
Mexico	1968	Rowing	Rowing	DROOG, Henricus Antonius	Men	double sculls (2x)	M	Silver	Netherlands
Mexico	1968	Rowing	Rowing	VAN DIS, Leendert Frans	Men	double sculls (2x)	M	Silver	Netherlands
Mexico	1968	Rowing	Rowing	RIJNDERS, Roderick Falesca Rene	Men	pair-oared shell with coxswain (2+)	M	Silver	Netherlands
Mexico	1968	Rowing	Rowing	SUSELBEEK, Herman Johan	Men	pair-oared shell with coxswain (2+)	M	Silver	Netherlands
Mexico	1968	Rowing	Rowing	VAN NES, Hadriaan	Men	pair-oared shell with coxswain (2+)	M	Silver	Netherlands
Mexico	1968	Rowing	Rowing	WIENESE, Henri-Jan	Men	single sculls (1x)	M	Gold	Netherlands
Munich	1972	Canoe / Kayak	Canoe / Kayak F	JAAPIES, Marie (Mieke)	Women	K-1 500m (kayak single)	W	Silver	Netherlands
Munich	1972	Cycling	Cycling Road	KUIPER, Hennie	Men	individual road race	M	Gold	Netherlands
Munich	1972	Judo	Judo	RUSKA, Willem	Men	+ 93kg (heavyweight)	M	Gold	Netherlands
Munich	1972	Judo	Judo	RUSKA, Willem	Men	open category	M	Gold	Netherlands
Munich	1972	Rowing	Rowing	LUYNENBURG, Roelof Johan	Men	coxless pair (2-)	M	Bronze	Netherlands
Munich	1972	Rowing	Rowing	STOKVIS, Rudolf (Ruud)	Men	coxless pair (2-)	M	Bronze	Netherlands
Montreal	1976	Aquatics	Swimming	BRIGITHA, Enith	Women	100m freestyle	W	Bronze	Netherlands
Montreal	1976	Aquatics	Swimming	BRIGITHA, Enith	Women	200m freestyle	W	Bronze	Netherlands
Montreal	1976	Aquatics	Water polo	BOEGSCHOTEN, Alexander	Men	water polo	M	Bronze	Netherlands
Montreal	1976	Aquatics	Water polo	BUUNK, Antoon G.J.	Men	water polo	M	Bronze	Netherlands
Montreal	1976	Aquatics	Water polo	DE ZWARTE, Pieter	Men	water polo	M	Bronze	Netherlands
Montreal	1976	Aquatics	Water polo	HOEPELMAN, Andries	Men	water polo	M	Bronze	Netherlands
Montreal	1976	Aquatics	Water polo	KROON, Evert Gerrit	Men	water polo	M	Bronze	Netherlands
Montreal	1976	Aquatics	Water polo	LANDEWEERD, Nicolaas	Men	water polo	M	Bronze	Netherlands
Montreal	1976	Aquatics	Water polo	SMITS, Hans	Men	water polo	M	Bronze	Netherlands
Montreal	1976	Aquatics	Water polo	STROBOER, Gijsbert (Gijs)	Men	water polo	M	Bronze	Netherlands
Montreal	1976	Aquatics	Water polo	TOONEN, Hendrik (Rik)	Men	water polo	M	Bronze	Netherlands
Montreal	1976	Aquatics	Water polo	VAN ZEELAND, Hans	Men	water polo	M	Bronze	Netherlands
Montreal	1976	Aquatics	Water polo	VEER, Jan Evert	Men	water polo	M	Bronze	Netherlands
Montreal	1976	Cycling	Cycling Track	PONSTEEN, Herman	Men	Individual Pursuit	M	Silver	Netherlands
Montreal	1976	Shooting	Shooting	SWINKELS, Eric	Men	skeet (125 targets)	X	Silver	Netherlands
Moscow	1980	Aquatics	Swimming	DE JONG, Reggie	Women	4x100m freestyle relay	W	Bronze	Netherlands
Moscow	1980	Aquatics	Swimming	MAAS, Annelies	Women	4x100m freestyle relay	W	Bronze	Netherlands
Moscow	1980	Aquatics	Swimming	VAN BENTUM, Conny	Women	4x100m freestyle relay	W	Bronze	Netherlands
Moscow	1980	Aquatics	Swimming	VAN VELSEN, Wilma	Women	4x100m freestyle relay	W	Bronze	Netherlands
Moscow	1980	Athletics	Athletics	NIJBOER, Gerard	Men	marathon	M	Silver	Netherlands
Moscow	1980	Judo	Judo	NUMAN, Henk	Men	86 - 95kg (half-heavyweight)	M	Bronze	Netherlands
Los Angeles	1984	Aquatics	Swimming	DE ROVER, Jolanda	Women	100m backstroke	W	Bronze	Netherlands
Los Angeles	1984	Aquatics	Swimming	VAN STAVEREN, Petra	Women	100m breaststroke	W	Gold	Netherlands
Los Angeles	1984	Aquatics	Swimming	VERSTAPPEN, Annemarie	Women	100m freestyle	W	Bronze	Netherlands
Los Angeles	1984	Aquatics	Swimming	DE ROVER, Jolanda	Women	200m backstroke	W	Gold	Netherlands
Los Angeles	1984	Aquatics	Swimming	VERSTAPPEN, Annemarie	Women	200m freestyle	W	Bronze	Netherlands
Los Angeles	1984	Aquatics	Swimming	REIJERS, Desi	Women	4x100m freestyle relay	W	Silver	Netherlands
Los Angeles	1984	Aquatics	Swimming	VAN BENTUM, Conny	Women	4x100m freestyle relay	W	Silver	Netherlands
Los Angeles	1984	Aquatics	Swimming	VERSTAPPEN, Annemarie	Women	4x100m freestyle relay	W	Silver	Netherlands
Los Angeles	1984	Aquatics	Swimming	VOSKES, Elles	Women	4x100m freestyle relay	W	Silver	Netherlands
Los Angeles	1984	Athletics	Athletics	STALMAN, Ria G.	Women	discus throw	W	Gold	Netherlands
Los Angeles	1984	Boxing	Boxing	VANDERLIJDE, Arnold	Men	81 - 91kg (heavyweight)	M	Bronze	Netherlands
Los Angeles	1984	Canoe / Kayak	Canoe / Kayak F	DERCKX, Annemarie	Women	K-1 500m (kayak single)	W	Bronze	Netherlands
Los Angeles	1984	Hockey	Hockey	BENNINGA, Carina	Women	hockey	W	Gold	Netherlands
Los Angeles	1984	Hockey	Hockey	BOEKHORST, Josephine	Women	hockey	W	Gold	Netherlands
Los Angeles	1984	Hockey	Hockey	BOLHUIS-EIJSVOGEL, Maria Yolanda C.	Women	hockey	W	Gold	Netherlands
Los Angeles	1984	Hockey	Hockey	DE BEUS, Bernadette	Women	hockey	W	Gold	Netherlands
Los Angeles	1984	Hockey	Hockey	HENDRIKS, Irene	Women	hockey	W	Gold	Netherlands
Los Angeles	1984	Hockey	Hockey	HILLEN, Francisca	Women	hockey	W	Gold	Netherlands
Los Angeles	1984	Hockey	Hockey	LE POOLE, Alexandra	Women	hockey	W	Gold	Netherlands
Los Angeles	1984	Hockey	Hockey	NIEUWEWNHUIZEN, Anne Lucia (Anneloes)	Women	hockey	W	Gold	Netherlands
Los Angeles	1984	Hockey	Hockey	OHR, Martine	Women	hockey	W	Gold	Netherlands
Los Angeles	1984	Hockey	Hockey	POS, Alette	Women	hockey	W	Gold	Netherlands
Los Angeles	1984	Hockey	Hockey	SEVENS, Elisabeth Anthonius	Women	hockey	W	Gold	Netherlands
Los Angeles	1984	Hockey	Hockey	VAN DOORN, Marieke Birgitta	Women	hockey	W	Gold	Netherlands
Los Angeles	1984	Hockey	Hockey	VAN MANEN, Aletta	Women	hockey	W	Gold	Netherlands
Los Angeles	1984	Hockey	Hockey	VON WEILER, Sophie Pauline	Women	hockey	W	Gold	Netherlands
Los Angeles	1984	Hockey	Hockey	WILLEMSE, Laurien	Women	hockey	W	Gold	Netherlands
Los Angeles	1984	Hockey	Hockey	ZEGERS, Margriet	Women	hockey	W	Gold	Netherlands
Los Angeles	1984	Rowing	Rowing	HELLEMANS, Greet	Women	double sculls (2x)	W	Silver	Netherlands
Los Angeles	1984	Rowing	Rowing	HELLEMANS, Nicolette	Women	double sculls (2x)	W	Silver	Netherlands
Los Angeles	1984	Rowing	Rowing	CORNET, Lynda	Women	eight with coxswain (8+)	W	Bronze	Netherlands
Los Angeles	1984	Rowing	Rowing	HELLEMANS, Greet	Women	eight with coxswain (8+)	W	Bronze	Netherlands
Los Angeles	1984	Rowing	Rowing	HELLEMANS, Nicolette	Women	eight with coxswain (8+)	W	Bronze	Netherlands
Los Angeles	1984	Rowing	Rowing	LAURIJSEN, Martha	Women	eight with coxswain (8+)	W	Bronze	Netherlands
Los Angeles	1984	Rowing	Rowing	NEELISSEN, Catalien	Women	eight with coxswain (8+)	W	Bronze	Netherlands
Los Angeles	1984	Rowing	Rowing	QUIST, Anne-Marie	Women	eight with coxswain (8+)	W	Bronze	Netherlands
Los Angeles	1984	Rowing	Rowing	VAANDRAGER, Willemientje	Women	eight with coxswain (8+)	W	Bronze	Netherlands
Los Angeles	1984	Rowing	Rowing	VAN DROGENBROEK, Marieke	Women	eight with coxswain (8+)	W	Bronze	Netherlands
Los Angeles	1984	Rowing	Rowing	VAN ETTEKOVEN, Harriet	Women	eight with coxswain (8+)	W	Bronze	Netherlands
Los Angeles	1984	Sailing	Sailing	VAN DEN BERG, Stephan	Men	board (windglider)	M	Gold	Netherlands
Seoul	1988	Aquatics	Swimming	BRIENESSE, Karin	Women	4x100m freestyle relay	W	Silver	Netherlands
Seoul	1988	Aquatics	Swimming	MUIS, Marianne	Women	4x100m freestyle relay	W	Silver	Netherlands
Seoul	1988	Aquatics	Swimming	MUIS, Mildred	Women	4x100m freestyle relay	W	Silver	Netherlands
Seoul	1988	Aquatics	Swimming	VAN BENTUM, Conny	Women	4x100m freestyle relay	W	Silver	Netherlands
Seoul	1988	Boxing	Boxing	VANDERLIJDE, Arnold	Men	81 - 91kg (heavyweight)	M	Bronze	Netherlands
Seoul	1988	Canoe / Kayak	Canoe / Kayak F	COX, Annemarie	Women	K-2 500m (kayak double)	W	Bronze	Netherlands
Seoul	1988	Canoe / Kayak	Canoe / Kayak F	DERCKX, Annemarie	Women	K-2 500m (kayak double)	W	Bronze	Netherlands
Seoul	1988	Cycling	Cycling Road	KNOL, Monique	Women	individual road race	W	Gold	Netherlands
Seoul	1988	Cycling	Cycling Track	PEELEN, Leo	Men	Points Race	M	Silver	Netherlands
Seoul	1988	Hockey	Hockey	BENNINGA, Marc Alexander	Men	hockey	M	Bronze	Netherlands
Seoul	1988	Hockey	Hockey	BOVELANDER, Floris Jan	Men	hockey	M	Bronze	Netherlands
Seoul	1988	Hockey	Hockey	BRINKMAN, Jacques	Men	hockey	M	Bronze	Netherlands
Seoul	1988	Hockey	Hockey	CRUCQ, Maurits	Men	hockey	M	Bronze	Netherlands
Seoul	1988	Hockey	Hockey	DELISSEN, Marc	Men	hockey	M	Bronze	Netherlands
Seoul	1988	Hockey	Hockey	DIEPEVEEN, Cees Jaan	Men	hockey	M	Bronze	Netherlands
Seoul	1988	Hockey	Hockey	FABER, Patrick Franciscus Maria	Men	hockey	M	Bronze	Netherlands
Seoul	1988	Hockey	Hockey	JANSEN, Franciscus Ronaldus Maria	Men	hockey	M	Bronze	Netherlands
Seoul	1988	Hockey	Hockey	KLAASSEN, Rene Nico Hubertus	Men	hockey	M	Bronze	Netherlands
Seoul	1988	Hockey	Hockey	KOOIJMAN, Hendrik Jan	Men	hockey	M	Bronze	Netherlands
Seoul	1988	Hockey	Hockey	KRUIZE, Jan Hidde	Men	hockey	M	Bronze	Netherlands
Seoul	1988	Hockey	Hockey	LEISTRA, Frank	Men	hockey	M	Bronze	Netherlands
Seoul	1988	Hockey	Hockey	PARLEVLIET, Erik Robbert	Men	hockey	M	Bronze	Netherlands
Seoul	1988	Hockey	Hockey	SCHLATMANN, Gert Jan	Men	hockey	M	Bronze	Netherlands
Seoul	1988	Hockey	Hockey	STEENS, Timotheus Bernardus	Men	hockey	M	Bronze	Netherlands
Seoul	1988	Hockey	Hockey	VAN DEN HONERT, Taco	Men	hockey	M	Bronze	Netherlands
Seoul	1988	Hockey	Hockey	AARDENBURG, Willemien	Women	hockey	W	Bronze	Netherlands
Seoul	1988	Hockey	Hockey	BENNINGA, Carina	Women	hockey	W	Bronze	Netherlands
